system,LinguaPy,metricx_qe_score,QEMetricX_24-Strict-linguapy,xcomet_qe_score,XCOMET-QE-Strict-linguapy
canary-v2,0.46656298600311047,5.536736327193063,5.630888934969948,0.8181937133566032,0.8148235264661523
phi4multimodal,12.908242612752721,6.394985818763265,6.727644299471267,0.8793804730356759,0.76400535677677
qwen2audio-7b,3.1104199066874028,6.594345014930513,6.9706715371569805,0.7564315192523074,0.7315757953262023
seamlessm4t,0.6220839813374806,5.699243271413431,5.83517356472985,0.8148652886621318,0.8096419606201385
voxtral-small-24b,0.3110419906687403,2.746604998128179,2.82209139153315,0.900870888799568,0.8977604688928806
