system,LinguaPy,metricx_qe_score,QEMetricX_24-Strict-linguapy,xcomet_qe_score,XCOMET-QE-Strict-linguapy
canary-v2,0.3303964757709251,4.848063579575869,4.909312686041851,0.788456348948476,0.7868106640826107
phi4multimodal,3.1938325991189425,3.754325431939789,3.9659377258385855,0.8726977698160294,0.8450924509701356
qwen2audio-7b,2.2026431718061676,5.460539484273495,5.739834825832413,0.7327148572496643,0.7210702896364328
seamlessm4t,0.11013215859030838,4.17223186534932,4.183427174185867,0.833273419248769,0.8325610112743493
voxtral-small-24b,0.11013215859030838,2.4241340161436584,2.444099806585567,0.903008637843153,0.9027252310501321
