system,accent,LinguaPy,metricx_qe_score,QEMetricX_24-Strict-linguapy,xcomet_qe_score,XCOMET-QE-Strict-linguapy
aya_canary-v2,AUSTRALIAN ENGLISH,6.0,2.6171506023406983,3.8385642170906067,0.9530006808042526,0.8980505496263504
aya_canary-v2,CANADIAN ENGLISH,4.0,3.5339601585268974,4.43434665709734,0.9317831528186798,0.8925061529874802
aya_canary-v2,ENGLAND ENGLISH,6.0,4.322807909846306,5.523551593720913,0.8811289781332016,0.8300221329927444
aya_canary-v2,FILIPINO,9.0,3.1681069775670765,5.173953290209174,0.9254620595276356,0.850360038280487
aya_canary-v2,GERMAN ENGLISH NON NATIVE SPEAKER,10.0,3.2057028833031653,5.369909470081329,0.9466664832830429,0.8563965457677841
aya_canary-v2,HONG KONG ENGLISH,6.0,3.4131883637979628,4.7253078745678065,0.8884746561944484,0.8349639086425305
aya_canary-v2,INDIA AND SOUTH ASIA INDIA PAKISTAN SRI LANKA,3.0,3.9791572606563568,4.465904158353806,0.8907227891683579,0.8724129670858383
aya_canary-v2,IRISH ENGLISH,11.0,3.1199188619852065,5.330434240698814,0.9345427764952183,0.8464336358010769
aya_canary-v2,MALAYSIAN ENGLISH,1.0,4.401579960137606,4.637348188906908,0.870595198571682,0.8607024046778678
aya_canary-v2,NEW ZEALAND ENGLISH,3.0,3.047778232395649,3.6491723600029946,0.9312082144618035,0.9101534432172775
aya_canary-v2,SCOTTISH ENGLISH,5.0,2.7038090413808824,3.7411930817365646,0.9514804476499558,0.9049536597728729
aya_canary-v2,SINGAPOREAN ENGLISH,6.0,3.4485282161831856,4.523754027187824,0.9318512699007988,0.8856418928503991
aya_canary-v2,SOUTHERN AFRICAN SOUTH AFRICA ZIMBABWE NAMIBIA,2.0,2.876768363043666,3.210622871443629,0.9348800534009933,0.9251330626010895
aya_canary-v2,UNITED STATES ENGLISH,3.0,3.8014000806957484,4.4671618000417945,0.8911869278550149,0.8710091143846512
aya_owsm4.0-ctc,AUSTRALIAN ENGLISH,6.0,3.473824861049652,4.537975388765335,0.928042308986187,0.879074921309948
aya_owsm4.0-ctc,CANADIAN ENGLISH,3.0,4.521726837158203,5.12037559568882,0.9069887169450521,0.8777772071212531
aya_owsm4.0-ctc,ENGLAND ENGLISH,3.0,5.04669559687376,5.570173017680645,0.8477093617618084,0.8257507632672787
aya_owsm4.0-ctc,FILIPINO,8.0,3.6391436341404915,5.328782144486905,0.8942097300291061,0.8359932692348957
