system,accent,LinguaPy,metricx_qe_score,QEMetricX_24-Strict-linguapy,xcomet_qe_score,XCOMET-QE-Strict-linguapy
aya_seamlessm4t,AUSTRALIAN ENGLISH,0.0,1.9017536756396294,1.9017536756396294,0.9127008444070817,0.9127008444070817
aya_seamlessm4t,CANADIAN ENGLISH,0.0,2.283349612355232,2.283349612355232,0.8854145005345344,0.8854145005345344
aya_seamlessm4t,ENGLAND ENGLISH,0.0,2.3883158884197475,2.3883158884197475,0.8816009433567524,0.8816009433567524
aya_seamlessm4t,FILIPINO,0.0,1.7249790596961976,1.7249790596961976,0.911784645318985,0.911784645318985
aya_seamlessm4t,GERMAN ENGLISH NON NATIVE SPEAKER,0.0,1.9039308896660805,1.9039308896660805,0.9250023084878921,0.9250023084878921
aya_seamlessm4t,HONG KONG ENGLISH,0.0,1.5973606452345848,1.5973606452345848,0.9292273499071598,0.9292273499071598
aya_seamlessm4t,INDIA AND SOUTH ASIA INDIA PAKISTAN SRI LANKA,0.0,2.175331547409296,2.175331547409296,0.8772713109850884,0.8772713109850884
aya_seamlessm4t,IRISH ENGLISH,0.0,1.8415818390250207,1.8415818390250207,0.8888787068426609,0.8888787068426609
aya_seamlessm4t,MALAYSIAN ENGLISH,0.0,1.9916176721453667,1.9916176721453667,0.9028949308395385,0.9028949308395385
aya_seamlessm4t,NEW ZEALAND ENGLISH,0.0,2.02754925981164,2.02754925981164,0.8998775278031826,0.8998775278031826
aya_seamlessm4t,SCOTTISH ENGLISH,0.0,1.7805195412784816,1.7805195412784816,0.9252512207627297,0.9252512207627297
aya_seamlessm4t,SINGAPOREAN ENGLISH,0.0,1.8273009893298149,1.8273009893298149,0.9026014882326127,0.9026014882326127
aya_seamlessm4t,SOUTHERN AFRICAN SOUTH AFRICA ZIMBABWE NAMIBIA,0.0,1.7818205167353154,1.7818205167353154,0.9275239971280098,0.9275239971280098
aya_seamlessm4t,UNITED STATES ENGLISH,0.0,2.2085901913046837,2.2085901913046837,0.8594935372471809,0.8594935372471809
aya_whisper,AUSTRALIAN ENGLISH,0.0,2.146251281797886,2.146251281797886,0.8926728412508964,0.8926728412508964
aya_whisper,CANADIAN ENGLISH,0.0,2.788658688366413,2.788658688366413,0.8445480416715145,0.8445480416715145
aya_whisper,ENGLAND ENGLISH,0.0,2.72103487290442,2.72103487290442,0.8686452686786652,0.8686452686786652
aya_whisper,FILIPINO,0.0,2.376742014288902,2.376742014288902,0.8545642718672752,0.8545642718672752
