system,accent,LinguaPy,metricx_qe_score,QEMetricX_24-Strict-linguapy,xcomet_qe_score,XCOMET-QE-Strict-linguapy
desta2-8b,RIOPLATENSE ARGENTINA URUGUAY ESTE DE BOLIVIA PARAGUAY,1.0,6.153683959841728,6.38578052341938,0.6400952813774348,0.6304969642311334
gemma_canary-v2,ANDINOPACIFICO COLOMBIA PERU ECUADOR OESTE DE BOLIVIA Y VENEZUELA ANDINA,3.0,3.136418129205704,3.8018586695194245,0.9098017382621765,0.8815126031637192
gemma_canary-v2,CARIBE CUBA VENEZUELA PUERTO RICO REPUBLICA DOMINICANA PANAMA COLOMBIA CARIBENA MEXICO CARIBENO COSTA DEL GOLFO DE MEXICO,4.0,3.234813346862793,3.99436074256897,0.8922386544942856,0.8631825822591782
gemma_canary-v2,CHILENO CHILE CUYO,2.0,3.262145298421383,3.7077815935015677,0.8762929259240627,0.858319992274046
gemma_canary-v2,ESPANA SUR PENINSULAR (ANDALUCIA EXTREMADURA MURCIA),4.0,3.4399948716163635,4.235677502155304,0.882805742919445,0.8481174936890602
gemma_canary-v2,MEXICO,6.0,3.069432329684496,4.276050420552492,0.8999489124119282,0.8540105740725994
gemma_canary-v2,RIOPLATENSE ARGENTINA URUGUAY ESTE DE BOLIVIA PARAGUAY,6.0,3.2161960005760193,4.389520940780639,0.8682783162593841,0.8197003914415837
gemma_owsm4.0-ctc,ANDINOPACIFICO COLOMBIA PERU ECUADOR OESTE DE BOLIVIA Y VENEZUELA ANDINA,2.0,3.42411663711071,3.8857244604825976,0.9029156576097012,0.8830257521569729
gemma_owsm4.0-ctc,CARIBE CUBA VENEZUELA PUERTO RICO REPUBLICA DOMINICANA PANAMA COLOMBIA CARIBENA MEXICO CARIBENO COSTA DEL GOLFO DE MEXICO,5.0,3.671262356042862,4.501869510412217,0.8797655323147774,0.8420442751049996
gemma_owsm4.0-ctc,CHILENO CHILE CUYO,3.0,3.7330605190992356,4.260812600255012,0.8430378688126803,0.8233601137250662
gemma_owsm4.0-ctc,ESPANA SUR PENINSULAR (ANDALUCIA EXTREMADURA MURCIA),3.0,4.077541865110398,4.689780439138413,0.8536860005557537,0.8281198583543301
gemma_owsm4.0-ctc,MEXICO,6.0,3.6214087124168874,4.838370588570833,0.8768928240984678,0.8273043408244848
gemma_owsm4.0-ctc,RIOPLATENSE ARGENTINA URUGUAY ESTE DE BOLIVIA PARAGUAY,4.0,3.777438171207905,4.542536342442036,0.8403337314724922,0.808945025652647
gemma_seamlessm4t,ANDINOPACIFICO COLOMBIA PERU ECUADOR OESTE DE BOLIVIA Y VENEZUELA ANDINA,2.0,3.333431996703148,3.68200668990612,0.9087165945768356,0.8966726341843605
gemma_seamlessm4t,CARIBE CUBA VENEZUELA PUERTO RICO REPUBLICA DOMINICANA PANAMA COLOMBIA CARIBENA MEXICO CARIBENO COSTA DEL GOLFO DE MEXICO,3.0,3.250414823293686,3.8886138093471527,0.8756601321697235,0.8541193360090256
gemma_seamlessm4t,CHILENO CHILE CUYO,2.0,3.684132771193981,4.129769066274166,0.8742278236150741,0.8562548899650574
gemma_seamlessm4t,ESPANA SUR PENINSULAR (ANDALUCIA EXTREMADURA MURCIA),2.0,3.5244503766298294,3.7648019152879715,0.8764213335514068,0.865188863426447
gemma_seamlessm4t,MEXICO,7.000000000000001,3.121871910840273,4.546246587783099,0.8967258320748805,0.8381454353034496
gemma_seamlessm4t,RIOPLATENSE ARGENTINA URUGUAY ESTE DE BOLIVIA PARAGUAY,6.0,3.4063569369912146,4.522843932211399,0.869550674110651,0.8228632953763008
gemma_whisper,ANDINOPACIFICO COLOMBIA PERU ECUADOR OESTE DE BOLIVIA Y VENEZUELA ANDINA,3.0,3.4105160850286484,4.081307908892631,0.8933012323081493,0.8654369620978832
gemma_whisper,CARIBE CUBA VENEZUELA PUERTO RICO REPUBLICA DOMINICANA PANAMA COLOMBIA CARIBENA MEXICO CARIBENO COSTA DEL GOLFO DE MEXICO,2.0,3.751471755504608,4.168572838306427,0.8385788941383362,0.8207840555906296
gemma_whisper,CHILENO CHILE CUYO,2.0,3.5307791301608087,3.935815132558346,0.8562861987948418,0.8383296409249306
gemma_whisper,ESPANA SUR PENINSULAR (ANDALUCIA EXTREMADURA MURCIA),2.0,3.599362157583237,4.048394378423691,0.860092550367117,0.840242775529623
gemma_whisper,MEXICO,6.0,3.510595390945673,4.660789793878794,0.8757341953366995,0.8294149994105101
