system,accent,LinguaPy,metricx_qe_score,QEMetricX_24-Strict-linguapy,xcomet_qe_score,XCOMET-QE-Strict-linguapy
aya_canary-v2,AUSTRALIAN ENGLISH,6.0,2.169950977116823,3.3954814703762533,0.9454896646738052,0.8997661751508713
aya_canary-v2,CANADIAN ENGLISH,2.0,3.0368084162846207,3.45070954028517,0.9296292911469937,0.9105385212600231
aya_canary-v2,ENGLAND ENGLISH,5.0,3.6210706731677056,4.675725659430027,0.901727332174778,0.8560018387436866
aya_canary-v2,FILIPINO,9.0,2.845135923475027,4.887280183285474,0.916571791768074,0.8342358666658402
aya_canary-v2,GERMAN ENGLISH NON NATIVE SPEAKER,5.0,2.4324869413301347,3.611756798736751,0.9422506961226463,0.8940259811282157
aya_canary-v2,HONG KONG ENGLISH,8.0,2.9236975010856985,4.700007997862994,0.8895218588411808,0.8162173892557621
aya_canary-v2,INDIA AND SOUTH ASIA INDIA PAKISTAN SRI LANKA,2.0,3.5141866339370607,3.921235644929111,0.8793699678778648,0.8640761020779609
aya_canary-v2,IRISH ENGLISH,7.000000000000001,2.77914471283555,4.193780878931284,0.9258151210844516,0.8753899140655994
aya_canary-v2,MALAYSIAN ENGLISH,4.0,4.002198271900415,4.8074581535160545,0.8777116133272648,0.8476253178715706
aya_canary-v2,NEW ZEALAND ENGLISH,4.0,2.632549854069948,3.371292200833559,0.9265954995155334,0.895648530125618
aya_canary-v2,SCOTTISH ENGLISH,3.0,2.2535274777561427,2.9928096387535335,0.9465259507298469,0.9169430574774742
aya_canary-v2,SINGAPOREAN ENGLISH,2.0,2.9199266016483305,3.292746059894562,0.9131299279630184,0.8971227906644345
aya_canary-v2,SOUTHERN AFRICAN SOUTH AFRICA ZIMBABWE NAMIBIA,3.0,2.2104390278458594,2.917695240676403,0.9293794776499271,0.8994404627382755
aya_canary-v2,UNITED STATES ENGLISH,3.0,3.407012185826898,3.909148046299815,0.8759957507252694,0.8546540929377079
aya_owsm4.0-ctc,AUSTRALIAN ENGLISH,4.0,3.2086552448570727,3.8594136799871923,0.9225568456947804,0.8907080151140689
aya_owsm4.0-ctc,CANADIAN ENGLISH,1.0,3.89758892480284,4.09897057954222,0.8977591739594937,0.8888606117665767
aya_owsm4.0-ctc,ENGLAND ENGLISH,5.0,4.31419221073389,5.241816135048866,0.8657969467341899,0.8267822331190109
aya_owsm4.0-ctc,FILIPINO,8.0,3.184234453290701,5.017674311846495,0.9030905264616013,0.8293829196691513
aya_owsm4.0-ctc,GERMAN ENGLISH NON NATIVE SPEAKER,4.0,2.657745875827968,3.573035047762096,0.9258569933474063,0.8875554908812046
aya_owsm4.0-ctc,HONG KONG ENGLISH,7.000000000000001,4.087828054688871,5.455564971677959,0.85057876303792,0.7987764289975167
aya_owsm4.0-ctc,INDIA AND SOUTH ASIA INDIA PAKISTAN SRI LANKA,2.0,4.608964799307286,5.016916014812887,0.8376252880692482,0.819653511941433
aya_owsm4.0-ctc,IRISH ENGLISH,8.0,3.8329552485048772,5.502499976307154,0.8883678242564201,0.8261110237240792
aya_owsm4.0-ctc,MALAYSIAN ENGLISH,3.0,5.111261821985245,5.6604338645935055,0.8233460281789303,0.8012722766399384
aya_owsm4.0-ctc,NEW ZEALAND ENGLISH,4.0,3.33012917727232,4.1285826560854915,0.890515530705452,0.8575812822580338
aya_owsm4.0-ctc,SCOTTISH ENGLISH,3.0,2.9216395670548083,3.660921728052199,0.9097281739115715,0.8801452806591987
aya_owsm4.0-ctc,SINGAPOREAN ENGLISH,1.0,3.6535547460615634,3.8877455450594427,0.8849576777219772,0.8749576777219772
aya_owsm4.0-ctc,SOUTHERN AFRICAN SOUTH AFRICA ZIMBABWE NAMIBIA,4.0,3.2945934845507145,4.08976432994008,0.8872637462615967,0.8529237812757492
aya_owsm4.0-ctc,UNITED STATES ENGLISH,5.0,4.29750818297267,5.095237214565277,0.8474038295447827,0.8143616186082363
aya_seamlessm4t,AUSTRALIAN ENGLISH,5.0,1.572575205117464,2.7763860245049,0.9699707812070847,0.9205873399972916
aya_seamlessm4t,CANADIAN ENGLISH,2.0,2.599339322783053,3.0176784417405726,0.9490404799580574,0.9296950963139534
aya_seamlessm4t,ENGLAND ENGLISH,2.0,3.6407774364948273,4.02748983502388,0.893969210088253,0.8769362351298332
aya_seamlessm4t,FILIPINO,8.0,1.736843378394842,3.5934919337928295,0.9717444968223572,0.8977878332138062
aya_seamlessm4t,GERMAN ENGLISH NON NATIVE SPEAKER,3.0,2.045796033553779,2.7763366721197964,0.9590601581335068,0.9290601581335067
aya_seamlessm4t,HONG KONG ENGLISH,7.000000000000001,1.5901575865969062,3.1868771774694324,0.9584257315099239,0.8937700895965099
aya_seamlessm4t,INDIA AND SOUTH ASIA INDIA PAKISTAN SRI LANKA,1.0,2.839393207542598,3.0707608134672046,0.8944206404685974,0.8850796312093735
aya_seamlessm4t,IRISH ENGLISH,6.0,2.0967314660549166,3.502905071973801,0.9529454351961613,0.8976043374836444
aya_seamlessm4t,MALAYSIAN ENGLISH,5.0,1.9680474188923835,2.958408146202564,0.9670388169586659,0.9264808070659637
aya_seamlessm4t,NEW ZEALAND ENGLISH,5.0,1.9424581651389599,2.9416211168468,0.9510490089654923,0.907746239900589
aya_seamlessm4t,SCOTTISH ENGLISH,4.0,1.4850405588001012,2.4589927413314583,0.9742737704515457,0.934690877199173
aya_seamlessm4t,SINGAPOREAN ENGLISH,1.0,1.9912690901756287,2.2254598891735076,0.9527160814404487,0.9427160814404487
aya_seamlessm4t,SOUTHERN AFRICAN SOUTH AFRICA ZIMBABWE NAMIBIA,4.0,1.601838896125555,2.556019041091204,0.967504026144743,0.9277164869010448
aya_seamlessm4t,UNITED STATES ENGLISH,2.0,3.1306399114429952,3.6202684476971627,0.8982782302796841,0.8782782302796841
aya_whisper,AUSTRALIAN ENGLISH,4.0,2.734407602995634,3.5182205383479594,0.9279615186154843,0.8952864848077298
aya_whisper,CANADIAN ENGLISH,2.0,3.8624156949296595,4.1767184350267055,0.8822763563692569,0.8708380807936191
aya_whisper,ENGLAND ENGLISH,6.0,3.8597029231488706,4.987791775912046,0.8788768276572227,0.8386390809714794
aya_whisper,FILIPINO,6.0,3.092009873241186,4.393204884976148,0.8940466234087944,0.8423902848362923
aya_whisper,GERMAN ENGLISH NON NATIVE SPEAKER,4.0,2.844227959290147,3.7641984210163355,0.9234412688016892,0.8845135349035264
aya_whisper,HONG KONG ENGLISH,6.0,3.61717894371599,4.99067054849118,0.8626969373226165,0.8087579345703125
aya_whisper,INDIA AND SOUTH ASIA INDIA PAKISTAN SRI LANKA,1.0,4.598604235611856,4.829971841536462,0.8296013703942299,0.820260361135006
aya_whisper,IRISH ENGLISH,9.0,3.2248867136240005,4.971759778857231,0.8982156334072351,0.8399095100909472
aya_whisper,MALAYSIAN ENGLISH,4.0,4.677695541232825,5.567088023871183,0.8529886215925216,0.8149645221233368
aya_whisper,NEW ZEALAND ENGLISH,7.000000000000001,2.9075961638987065,4.051125321537256,0.9094540655612946,0.8655742424726486
aya_whisper,SCOTTISH ENGLISH,3.0,2.3300705494731666,3.0693527104705574,0.9378172516822815,0.9082343584299087
aya_whisper,SINGAPOREAN ENGLISH,1.0,3.369959206432104,3.5776393745839594,0.8951445405185222,0.8853258274495601
aya_whisper,SOUTHERN AFRICAN SOUTH AFRICA ZIMBABWE NAMIBIA,4.0,2.929803873449564,3.7876734907925127,0.8961041961610318,0.8657626514136791
aya_whisper,UNITED STATES ENGLISH,4.0,3.7647569151222706,4.403833207190036,0.8589747311919927,0.831014718785882
canary-v2,AUSTRALIAN ENGLISH,5.0,2.559595976471901,3.564290680885315,0.9371302050352096,0.8989815336465835
canary-v2,CANADIAN ENGLISH,4.0,3.479369949698448,4.4031487980484965,0.9114655967056752,0.8718816132843494
canary-v2,ENGLAND ENGLISH,5.0,4.051923808455467,5.18844960719347,0.8833826221525669,0.8351707358658313
canary-v2,FILIPINO,4.0,3.1787722853943707,4.116649782471359,0.9260645414888858,0.8867425681650638
canary-v2,GERMAN ENGLISH NON NATIVE SPEAKER,7.000000000000001,3.2614078794047234,4.805940343551338,0.9257358860969543,0.8586413699388504
canary-v2,HONG KONG ENGLISH,8.0,3.6156995992362497,5.340779272764921,0.8957455246150494,0.8232464264333248
canary-v2,INDIA AND SOUTH ASIA INDIA PAKISTAN SRI LANKA,3.0,4.7417230319604275,5.320952542982996,0.8626060704886913,0.8380518160760403
canary-v2,IRISH ENGLISH,8.0,3.3140060794353485,5.076702054738998,0.9079517889022827,0.8342007929086686
canary-v2,MALAYSIAN ENGLISH,8.0,4.636408870220184,6.254387874603271,0.8565134434401989,0.7959877832233906
