system,LinguaPy,metricx_qe_score,QEMetricX_24-Strict-linguapy,xcomet_qe_score,XCOMET-QE-Strict-linguapy
canary-v2,9.21875,17.308624174259602,18.00910982172936,0.3351359257048898,0.31966248962962707
phi4multimodal,29.062500000000004,13.132443611673079,14.37823985859286,0.5601666007132735,0.42030181986629034
qwen2audio-7b,1.7187500000000002,13.459525411296635,13.59235409637913,0.4369664264842868,0.4245417611207813
seamlessm4t,5.0,16.888413580576888,17.05901748619508,0.36194551731750835,0.35475318307580894
voxtral-small-24b,0.46875,10.15746506623691,10.185499166918452,0.5810213970253244,0.5802260296884925
