system,LinguaPy,metricx_qe_score,QEMetricX_24-Strict-linguapy,xcomet_qe_score,XCOMET-QE-Strict-linguapy
canary-v2,7.956318252730108,16.044155886178828,16.544492458079052,0.4224244591390624,0.41007029433486264
phi4multimodal,56.63026521060842,13.992821764787905,16.9514322429198,0.6941500268121034,0.34132504983922807
qwen2audio-7b,3.43213728549142,11.407820012141455,11.823826586906094,0.5615765026446531,0.5445778756961808
seamlessm4t,2.02808112324493,15.002674807583718,15.021516079423069,0.46367965624398916,0.4604741174367354
voxtral-small-24b,0.0,8.324308354012354,8.324308354012354,0.6737019973523717,0.6737019973523717
