system,LinguaPy,metricx_qe_score,QEMetricX_24-Strict-linguapy,xcomet_qe_score,XCOMET-QE-Strict-linguapy
canary-v2,0.0,3.8228534148424314,3.8228534148424314,0.8504585522400282,0.8504585522400282
phi4multimodal,0.2176278563656148,2.6231807883792397,2.63031966016264,0.9190497132620173,0.9169244639275512
qwen2audio-7b,1.088139281828074,4.440103261284651,4.5802714530382636,0.8026091337317481,0.7947362022833154
seamlessm4t,0.1088139281828074,3.664702056362917,3.6813075217672737,0.8695630407542542,0.8691283917830805
voxtral-small-24b,0.7616974972796519,2.116157565464522,2.1799676810047703,0.9384655981477638,0.9311715621132327
