system,LinguaPy,metricx_qe_score,QEMetricX_24-Strict-linguapy,xcomet_qe_score,XCOMET-QE-Strict-linguapy
canary-v2,0.0,2.91816518449307,2.91816518449307,0.9278433435550262,0.9278433435550262
phi4multimodal,22.67818574514039,9.530481337020516,10.06952479906525,0.871840105587154,0.6535068536680152
qwen2audio-7b,1.7278617710583155,5.52296563455147,5.784702416436976,0.8371844648284994,0.8245870801207829
seamlessm4t,0.0,2.85844909711932,2.85844909711932,0.935287867135672,0.935287867135672
voxtral-small-24b,0.0,1.6384056912932232,1.6384056912932232,0.9700120937232065,0.9700120937232065
